iter,mode,t_ms,cpu_rss_gib,gpu_alloc_gib,gpu_reserved_gib
6,ckpt,17.646,1.283463,3.324009,3.373047
6,ckpt,23.191,1.283470,3.320087,3.375000
6,ckpt,28.823,1.283474,3.325703,3.375000
6,ckpt,34.431,1.283478,3.327900,3.376953
6,ckpt,40.313,1.283489,3.327930,3.378906
6,ckpt,45.820,1.283493,3.329853,3.378906
6,ckpt,51.498,1.283497,3.326923,3.380859
6,ckpt,57.250,1.283501,3.331837,3.382812
6,ckpt,62.658,1.283501,3.332783,3.382812
6,ckpt,68.223,1.283501,3.329853,3.384766
6,ckpt,73.857,1.283501,3.331806,3.384766
6,ckpt,79.290,1.283501,3.331806,3.386719
6,ckpt,84.718,1.283501,3.332783,3.386719
6,ckpt,90.260,1.283501,3.336201,3.388672
6,ckpt,95.971,1.283501,3.340351,3.390625
6,ckpt,102.140,1.283501,3.341091,3.390625
6,ckpt,107.678,1.283501,3.347187,3.392578
6,ckpt,113.498,1.283447,3.341572,3.394531
6,ckpt,118.948,1.283451,3.346470,3.396484
6,ckpt,124.427,1.283455,3.344501,3.396484
6,ckpt,130.296,1.283459,3.348409,3.398438
6,ckpt,136.202,1.283459,3.354780,3.402344
6,ckpt,141.653,1.283459,3.439249,3.476562
6,ckpt,147.243,1.283459,3.450003,3.476562
6,ckpt,152.817,1.283459,3.530574,3.566406
6,ckpt,158.455,1.283459,3.558915,3.566406
6,ckpt,164.070,1.283459,3.623825,3.656250
6,ckpt,169.479,1.283459,3.706387,3.746094
6,ckpt,175.090,1.283459,3.723947,3.765625
6,ckpt,180.537,1.283459,3.809408,3.835938
6,ckpt,186.197,1.283459,3.823590,3.855469
6,ckpt,191.760,1.283463,3.905112,3.925781
6,ckpt,197.545,1.283463,3.953480,3.968750
6,ckpt,203.020,1.283463,3.999836,4.035156
6,ckpt,208.438,1.283463,4.080442,4.125000
6,ckpt,214.082,1.283463,4.097532,4.125000
6,ckpt,219.860,1.283463,4.180529,4.214844
6,ckpt,225.784,1.283463,4.231826,4.257812
6,ckpt,231.437,1.283463,4.272319,4.304688
6,ckpt,236.930,1.283463,4.339257,4.371094
6,ckpt,242.772,1.283463,4.370965,4.414062
6,ckpt,248.469,1.283463,4.417390,4.437500
6,ckpt,254.463,1.283463,4.459839,4.503906
6,ckpt,259.861,1.283463,4.548246,4.593750
6,ckpt,265.579,1.283463,4.555552,4.593750
6,ckpt,271.444,1.283463,4.645926,4.683594
6,ckpt,277.157,1.283463,4.643450,4.703125
6,ckpt,283.025,1.283463,4.733322,4.773438
6,ckpt,288.554,1.283463,4.745053,4.792969
6,ckpt,294.151,1.283463,4.825615,4.863281
6,ckpt,299.747,1.283463,4.838804,4.882812
6,ckpt,305.384,1.283463,4.922792,4.972656
6,ckpt,311.069,1.283463,4.973106,5.015625
6,ckpt,316.690,1.283463,5.016531,5.062500
6,ckpt,322.226,1.283463,5.104450,5.152344
6,ckpt,327.641,1.283463,5.120583,5.171875
6,ckpt,333.141,1.283463,5.201138,5.242188
6,ckpt,338.629,1.283463,5.217272,5.261719
6,ckpt,344.885,1.283463,5.296843,5.332031
6,ckpt,350.382,1.283463,5.345211,5.375000
6,ckpt,356.541,1.283463,5.389614,5.441406
6,ckpt,361.966,1.283463,5.475090,5.531250
6,ckpt,367.709,1.283463,5.489743,5.531250
6,ckpt,373.340,1.283463,5.571778,5.621094
6,ckpt,379.287,1.283463,5.623557,5.664062
6,ckpt,385.322,1.283463,5.666006,5.730469
6,ckpt,390.854,1.283463,5.715362,5.753906
6,ckpt,398.046,1.283463,5.758788,5.820312
6,ckpt,403.625,1.283463,5.847194,5.910156
6,ckpt,409.486,1.283463,5.855491,5.910156
6,ckpt,415.066,1.283463,5.935105,6.000000
6,ckpt,420.800,1.283463,5.894546,6.000000
6,ckpt,426.381,1.283463,5.847663,6.000000
6,ckpt,432.269,1.283463,5.847663,6.000000
6,ckpt,437.738,1.283463,5.847663,6.000000
6,ckpt,443.522,1.283463,5.847663,6.000000
6,ckpt,449.236,1.283463,5.847663,6.000000
7,ckpt,0.457,1.283463,3.316181,3.347656
7,ckpt,5.986,1.283474,3.322056,3.349609
7,ckpt,11.487,1.283474,3.321796,3.353516
7,ckpt,17.411,1.283474,3.320087,3.353516
7,ckpt,23.395,1.283482,3.321064,3.355469
7,ckpt,29.068,1.283485,3.326939,3.357422
7,ckpt,34.985,1.283493,3.323994,3.357422
7,ckpt,40.535,1.283501,3.329365,3.359375
7,ckpt,46.500,1.283504,3.325947,3.361328
7,ckpt,52.002,1.283512,3.332813,3.361328
7,ckpt,57.622,1.283512,3.332783,3.363281
7,ckpt,63.392,1.283512,3.338398,3.365234
7,ckpt,69.305,1.283512,3.335239,3.365234
7,ckpt,74.966,1.283512,3.335712,3.367188
7,ckpt,80.598,1.283512,3.338398,3.369141
7,ckpt,86.442,1.283512,3.337177,3.369141
7,ckpt,92.436,1.283512,3.338154,3.371094
7,ckpt,98.056,1.283512,3.338644,3.371094
7,ckpt,103.761,1.283512,3.342548,3.373047
7,ckpt,109.433,1.283520,3.339619,3.375000
7,ckpt,115.118,1.283520,3.349140,3.375000
7,ckpt,120.759,1.283527,3.345509,3.376953
7,ckpt,126.267,1.283531,3.348423,3.378906
7,ckpt,132.156,1.283531,3.351340,3.378906
7,ckpt,137.993,1.283531,3.357725,3.382812
7,ckpt,143.548,1.283531,3.433885,3.457031
7,ckpt,149.309,1.283531,3.464180,3.476562
7,ckpt,154.861,1.283531,3.532031,3.566406
7,ckpt,160.727,1.283531,3.581376,3.609375
7,ckpt,166.522,1.283531,3.623825,3.656250
7,ckpt,172.269,1.283531,3.713220,3.746094
7,ckpt,177.721,1.283531,3.720514,3.765625
7,ckpt,183.152,1.283531,3.805501,3.835938
7,ckpt,188.761,1.283531,3.823588,3.855469
7,ckpt,194.291,1.283535,3.897795,3.925781
7,ckpt,199.931,1.283535,3.915393,3.945312
7,ckpt,205.439,1.283535,3.997894,4.035156
7,ckpt,212.229,1.283535,4.065794,4.101562
7,ckpt,218.318,1.283535,4.094587,4.125000
7,ckpt,223.935,1.283535,4.177118,4.214844
7,ckpt,229.820,1.283535,4.190314,4.234375
7,ckpt,235.700,1.283535,4.273318,4.304688
7,ckpt,241.227,1.283535,4.295311,4.324219
7,ckpt,246.804,1.283539,4.365101,4.414062
7,ckpt,252.331,1.283543,4.435945,4.480469
7,ckpt,258.157,1.283543,4.463748,4.503906
7,ckpt,263.620,1.283543,4.548258,4.593750
7,ckpt,269.920,1.283543,4.551645,4.593750
7,ckpt,275.419,1.283543,4.637138,4.683594
7,ckpt,281.063,1.283543,4.651279,4.703125
7,ckpt,286.769,1.283543,4.737228,4.773438
7,ckpt,292.254,1.283543,4.749455,4.792969
7,ckpt,298.149,1.283543,4.832017,4.863281
7,ckpt,303.851,1.283543,4.887160,4.925781
7,ckpt,309.903,1.283543,4.926681,4.972656
7,ckpt,315.400,1.283543,5.014124,5.062500
7,ckpt,320.838,1.283543,5.016531,5.062500
7,ckpt,326.473,1.283543,5.103961,5.152344
7,ckpt,332.645,1.283543,5.121560,5.171875
7,ckpt,338.440,1.283543,5.201131,5.242188
7,ckpt,344.189,1.283543,5.251452,5.285156
7,ckpt,349.752,1.283543,5.292924,5.351562
7,ckpt,355.421,1.283543,5.379393,5.441406
7,ckpt,360.844,1.283543,5.396480,5.441406
7,ckpt,366.490,1.283543,5.475578,5.531250
7,ckpt,372.359,1.283543,5.504407,5.550781
7,ckpt,377.828,1.283543,5.572266,5.621094
7,ckpt,383.543,1.283543,5.581548,5.640625
7,ckpt,389.389,1.283543,5.660654,5.710938
7,ckpt,395.045,1.283543,5.669914,5.730469
7,ckpt,400.873,1.283543,5.756381,5.800781
7,ckpt,407.178,1.283543,5.768821,5.820312
7,ckpt,412.742,1.283543,5.846218,5.910156
7,ckpt,418.315,1.283543,5.876511,5.910156
7,ckpt,424.755,1.283543,5.941422,6.000000
7,ckpt,430.834,1.283543,5.847663,6.000000
7,ckpt,436.717,1.283543,5.847663,6.000000
7,ckpt,442.259,1.283543,5.847663,6.000000
7,ckpt,448.023,1.283543,5.847663,6.000000
7,ckpt,453.660,1.283543,5.847663,6.000000
8,ckpt,0.658,1.283550,3.316181,3.369141
8,ckpt,6.873,1.283493,3.319111,3.369141
8,ckpt,12.349,1.283493,3.326679,3.373047
8,ckpt,18.300,1.283493,3.323063,3.373047
8,ckpt,23.737,1.283501,3.323994,3.375000
8,ckpt,29.608,1.283504,3.323994,3.375000
8,ckpt,35.022,1.283508,3.327915,3.376953
8,ckpt,40.823,1.283512,3.328876,3.378906
8,ckpt,46.993,1.283520,3.328876,3.378906
8,ckpt,52.681,1.283524,3.325947,3.380859
8,ckpt,58.463,1.283531,3.329854,3.380859
8,ckpt,64.004,1.283531,3.327900,3.382812
8,ckpt,69.859,1.283531,3.330831,3.382812
8,ckpt,75.854,1.283531,3.331806,3.384766
8,ckpt,81.665,1.283531,3.333760,3.384766
8,ckpt,87.250,1.283531,3.332783,3.386719
8,ckpt,93.261,1.283531,3.336691,3.386719
8,ckpt,99.402,1.283531,3.335712,3.388672
8,ckpt,104.973,1.283531,3.334736,3.388672
8,ckpt,110.821,1.283531,3.338642,3.390625
8,ckpt,116.998,1.283531,3.336689,3.390625
8,ckpt,122.781,1.283531,3.339619,3.392578
8,ckpt,128.432,1.283531,3.343037,3.392578
8,ckpt,134.602,1.283531,3.340595,3.394531
8,ckpt,140.468,1.283531,3.344501,3.396484
8,ckpt,146.459,1.283531,3.345478,3.398438
8,ckpt,152.367,1.283531,3.354772,3.400391
8,ckpt,158.016,1.283531,3.429995,3.476562
8,ckpt,163.727,1.283531,3.437284,3.476562
8,ckpt,169.212,1.283531,3.520823,3.566406
8,ckpt,174.949,1.283531,3.540344,3.566406
8,ckpt,180.626,1.283531,3.619449,3.656250
8,ckpt,186.129,1.283531,3.633133,3.656250
8,ckpt,191.733,1.283531,3.716626,3.746094
8,ckpt,198.090,1.283531,3.742526,3.765625
8,ckpt,203.567,1.283531,3.811354,3.835938
8,ckpt,209.237,1.283531,3.856792,3.878906
8,ckpt,214.882,1.283531,3.902183,3.925781
8,ckpt,220.423,1.283531,3.931019,3.945312
8,ckpt,226.364,1.283531,3.994953,4.035156
8,ckpt,231.816,1.283531,4.081419,4.125000
8,ckpt,237.494,1.283531,4.095548,4.125000
8,ckpt,243.203,1.283531,4.180536,4.214844
8,ckpt,249.337,1.283531,4.203506,4.234375
8,ckpt,254.866,1.283531,4.268923,4.304688
8,ckpt,260.382,1.283531,4.276228,4.324219
8,ckpt,265.897,1.283531,4.359765,4.394531
8,ckpt,271.904,1.283531,4.366108,4.394531
8,ckpt,277.774,1.283531,4.394929,4.414062
8,ckpt,283.717,1.283531,4.417390,4.437500
8,ckpt,290.905,1.283531,4.457886,4.503906
8,ckpt,296.677,1.283531,4.544356,4.593750
8,ckpt,302.579,1.283531,4.555552,4.593750
8,ckpt,308.161,1.283531,4.640540,4.683594
8,ckpt,313.997,1.283531,4.655925,4.703125
8,ckpt,320.025,1.283531,4.737228,4.773438
8,ckpt,325.932,1.283531,4.765081,4.792969
8,ckpt,331.746,1.283531,4.830010,4.863281
8,ckpt,337.481,1.283531,4.839300,4.882812
8,ckpt,343.036,1.283531,4.918397,4.972656
8,ckpt,349.077,1.283531,4.933539,4.972656
8,ckpt,354.862,1.283531,5.015086,5.062500
8,ckpt,360.482,1.283531,5.040497,5.082031
8,ckpt,366.353,1.283531,5.113220,5.171875
8,ckpt,372.406,1.283531,5.193829,5.242188
8,ckpt,378.506,1.283531,5.210420,5.261719
8,ckpt,384.427,1.283531,5.293921,5.332031
8,ckpt,390.576,1.283531,5.321773,5.351562
8,ckpt,396.347,1.283531,5.385706,5.441406
8,ckpt,401.761,1.283531,5.398929,5.441406
8,ckpt,407.498,1.283531,5.475090,5.531250
8,ckpt,413.201,1.283531,5.486805,5.531250
8,ckpt,418.796,1.283531,5.567872,5.621094
8,ckpt,424.578,1.283531,5.585470,5.640625
8,ckpt,431.027,1.283531,5.664050,5.710938
8,ckpt,436.936,1.283531,5.735870,5.777344
8,ckpt,443.033,1.283531,5.758790,5.820312
8,ckpt,448.754,1.283531,5.827675,5.886719
8,ckpt,454.458,1.283531,5.852546,5.910156
8,ckpt,460.149,1.283531,5.936069,6.000000
8,ckpt,466.033,1.283531,5.847663,6.000000
8,ckpt,471.716,1.283531,5.847663,6.000000
8,ckpt,478.159,1.283531,5.847663,6.000000
8,ckpt,483.808,1.283531,5.847663,6.000000
8,ckpt,489.544,1.283531,5.847663,6.000000
8,ckpt,495.414,1.283531,5.847663,6.000000
8,ckpt,501.271,1.283531,5.027281,6.000000
9,ckpt,0.455,1.283531,3.316181,3.349609
9,ckpt,6.307,1.283531,3.320591,3.349609
9,ckpt,12.183,1.283531,3.319111,3.353516
9,ckpt,18.646,1.283531,3.321552,3.353516
9,ckpt,24.204,1.283531,3.324970,3.355469
9,ckpt,29.647,1.283531,3.324039,3.355469
9,ckpt,35.212,1.283531,3.324970,3.357422
9,ckpt,41.305,1.283531,3.325954,3.357422
9,ckpt,47.220,1.283531,3.328388,3.359375
9,ckpt,52.880,1.283531,3.324970,3.361328
9,ckpt,58.696,1.283531,3.328876,3.361328
9,ckpt,64.359,1.283531,3.328876,3.363281
9,ckpt,70.378,1.283531,3.330830,3.365234
9,ckpt,75.943,1.283531,3.329853,3.365234
9,ckpt,81.615,1.283531,3.332783,3.367188
9,ckpt,87.338,1.283531,3.337666,3.369141
9,ckpt,93.138,1.283531,3.335714,3.369141
9,ckpt,98.713,1.283531,3.340107,3.371094
9,ckpt,104.273,1.283531,3.341328,3.373047
9,ckpt,110.125,1.283531,3.337666,3.373047
9,ckpt,115.626,1.283531,3.342548,3.375000
9,ckpt,121.609,1.283531,3.345493,3.376953
9,ckpt,127.479,1.283531,3.343525,3.376953
9,ckpt,133.270,1.283531,3.347919,3.378906
9,ckpt,139.072,1.283531,3.348409,3.378906
9,ckpt,144.696,1.283531,3.359681,3.384766
9,ckpt,150.860,1.283531,3.443141,3.478516
9,ckpt,156.834,1.283531,3.523754,3.568359
9,ckpt,162.448,1.283531,3.533973,3.568359
9,ckpt,167.949,1.283531,3.622394,3.658203
9,ckpt,173.700,1.283531,3.628709,3.658203
9,ckpt,179.180,1.283531,3.712719,3.748047
9,ckpt,184.846,1.283531,3.728853,3.767578
9,ckpt,190.716,1.283531,3.813296,3.837891
9,ckpt,196.636,1.283531,3.894882,3.927734
9,ckpt,202.225,1.283531,3.901194,3.947266
9,ckpt,207.654,1.283592,3.925160,3.947266
9,ckpt,214.035,1.283592,3.999833,4.037109
9,ckpt,219.861,1.283592,4.081419,4.126953
9,ckpt,225.539,1.283592,4.087735,4.126953
9,ckpt,231.098,1.283592,4.182016,4.216797
9,ckpt,236.853,1.283592,4.189818,4.236328
9,ckpt,242.650,1.283592,4.273318,4.306641
9,ckpt,248.562,1.283592,4.323632,4.349609
9,ckpt,254.508,1.283592,4.366081,4.416016
9,ckpt,260.213,1.283592,4.448643,4.505859
9,ckpt,266.009,1.283592,4.464754,4.505859
9,ckpt,271.481,1.283592,4.548246,4.595703
9,ckpt,277.370,1.283592,4.567798,4.595703
9,ckpt,283.925,1.283592,4.657122,4.705078
9,ckpt,289.616,1.283592,4.714291,4.751953
9,ckpt,295.468,1.283592,4.738185,4.794922
9,ckpt,301.286,1.283592,4.825615,4.865234
9,ckpt,307.140,1.283592,4.835897,4.884766
9,ckpt,313.082,1.283592,4.918886,4.974609
9,ckpt,318.755,1.283592,4.935019,4.974609
9,ckpt,324.272,1.283592,5.015574,5.064453
9,ckpt,329.944,1.283592,5.026565,5.064453
9,ckpt,335.584,1.283592,5.109326,5.154297
9,ckpt,341.076,1.283592,5.159647,5.197266
9,ckpt,346.971,1.283592,5.202096,5.263672
9,ckpt,352.616,1.283592,5.290502,5.333984
9,ckpt,358.019,1.283592,5.293901,5.353516
9,ckpt,363.761,1.283592,5.383296,5.443359
9,ckpt,369.592,1.283592,5.387662,5.443359
9,ckpt,375.167,1.283592,5.475578,5.533203
9,ckpt,380.929,1.283592,5.491711,5.533203
9,ckpt,386.541,1.283592,5.570794,5.623047
9,ckpt,392.364,1.283592,5.626486,5.666016
9,ckpt,397.913,1.283592,5.665029,5.732422
9,ckpt,403.371,1.283592,5.682160,5.732422
9,ckpt,409.172,1.283592,5.759777,5.802734
9,ckpt,414.781,1.283592,5.806191,5.865234
9,ckpt,420.695,1.283592,5.855476,5.912109
9,ckpt,426.233,1.283592,5.938037,6.001953
9,ckpt,431.946,1.283592,5.847663,6.001953
9,ckpt,437.608,1.283592,5.847663,6.001953
9,ckpt,443.946,1.283592,5.847663,6.001953
9,ckpt,449.420,1.283592,5.847663,6.001953
9,ckpt,455.247,1.283592,5.847663,6.001953
9,ckpt,460.928,1.283592,5.847663,6.001953
