run_tag,step,t_ms,gpu_alloc_gib,gpu_reserved_gib,cpu_rss_gib
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,132.822,9.462968,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,159.048,9.605676,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,185.353,9.605676,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,211.937,9.605676,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,237.989,9.605676,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,264.289,9.605676,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,290.367,9.605676,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,316.609,10.763895,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,342.608,10.763895,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,368.931,10.763895,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,395.304,8.822567,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,421.332,8.599641,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,448.296,8.571931,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,474.417,8.489710,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,500.526,8.344927,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,526.834,8.219677,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,553.181,8.055059,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,579.420,7.957212,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,605.751,7.804617,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,631.911,7.749744,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,658.331,7.624432,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,684.688,7.483495,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,710.955,7.350371,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,738.141,7.217247,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,764.426,7.107560,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,791.085,6.950998,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,817.638,6.817873,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,843.916,6.684749,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,870.325,6.551625,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,896.721,6.441938,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,922.712,6.301005,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,948.982,6.175697,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,975.329,6.034756,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,1002.041,5.908956,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,1028.663,6.433854,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,1055.066,6.433854,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,1081.468,6.433854,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,1107.847,6.433854,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,1133.941,6.433854,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,1160.530,6.433854,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,1186.717,6.433854,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,1213.072,6.433854,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,10,1239.390,6.433854,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,0.729,3.229020,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,27.077,5.570619,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,53.035,7.886507,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,79.403,8.340273,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,105.610,9.020922,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,131.737,9.605676,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,158.085,9.605676,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,184.422,9.605676,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,210.657,9.605676,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,236.633,9.605676,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,262.656,9.605676,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,288.946,9.605676,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,315.175,10.763895,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,341.628,10.763895,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,368.030,10.763895,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,394.354,8.720925,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,421.015,8.599641,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,447.856,8.634431,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,474.404,8.430995,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,500.916,8.313495,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,527.092,8.215649,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,553.162,8.082524,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,579.607,8.015993,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,605.737,7.882868,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,631.934,7.749744,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,658.046,7.616620,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,684.433,7.483495,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,710.459,7.381625,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,737.327,7.248500,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,763.726,7.107563,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,790.161,7.036939,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,816.667,6.888190,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,843.167,6.817873,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,869.669,6.684749,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,895.996,6.551625,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,922.269,6.418500,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,948.696,6.308814,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,974.901,6.152252,13.833984,1.430004
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,1001.184,6.105069,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,1028.772,5.936727,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,1055.222,6.433854,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,1081.627,6.433854,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,1107.821,6.433854,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,1134.351,6.433854,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,1160.808,6.433854,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,1186.975,6.433854,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,1213.202,6.433854,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,1239.631,6.433854,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,11,1265.631,6.433854,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,0.862,3.229020,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,27.086,5.375230,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,53.253,7.933518,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,79.939,8.356019,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,106.442,9.009263,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,132.674,9.605676,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,158.905,9.605676,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,185.079,9.605676,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,211.380,9.605676,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,237.615,9.605676,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,263.972,9.605676,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,289.977,9.605676,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,316.350,10.763895,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,342.478,10.763895,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,368.895,10.763895,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,395.442,9.049734,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,421.922,8.599641,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,449.280,8.599641,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,475.673,8.548494,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,502.439,8.415366,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,529.004,8.305679,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,555.391,8.133492,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,581.926,8.031621,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,608.180,7.965025,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,635.021,7.808463,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,662.006,7.698959,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,688.418,7.569437,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,715.162,7.417025,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,742.047,7.303507,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,768.609,7.232875,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,795.007,7.099751,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,821.569,6.974435,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,848.138,6.817873,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,874.671,6.684749,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,901.144,6.559441,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,927.884,6.418500,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,954.330,6.285376,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,981.172,6.175693,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,1007.557,6.034756,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,1035.047,5.901144,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,1061.538,6.433854,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,1087.610,6.433854,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,1113.782,6.433854,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,1140.815,6.433854,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,1167.516,6.433854,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,1194.224,6.433854,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,1220.472,6.433854,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,1246.625,6.433854,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,12,1273.089,6.433854,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,0.975,3.229020,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,27.078,4.866532,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,53.339,6.740373,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,80.705,8.535722,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,107.225,9.020921,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,134.604,9.605676,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,160.971,9.605676,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,187.619,9.605676,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,214.352,9.605676,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,241.065,9.605676,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,267.301,9.605676,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,293.445,9.605676,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,319.839,10.763895,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,346.164,10.763895,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,372.498,9.527421,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,398.799,8.732582,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,425.613,8.599641,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,452.583,8.548490,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,478.949,8.415366,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,505.000,8.313495,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,531.407,8.180371,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,557.864,8.047246,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,584.596,7.906310,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,610.638,7.773185,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,636.982,7.655697,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,663.450,7.499124,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,689.909,7.373812,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,716.209,7.256435,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,742.981,7.154438,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,769.328,6.982252,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,795.987,6.856940,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,822.323,6.770690,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,849.031,6.590935,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,875.299,6.575062,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,901.845,6.434129,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,928.468,6.308817,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,954.469,6.183506,13.833984,1.430012
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,981.004,6.160064,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,1007.464,6.019127,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,1034.398,6.433854,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,1061.093,6.433854,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,1087.535,6.433854,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,1114.062,6.433854,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,1141.121,6.433854,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,1167.816,6.433854,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,1194.618,6.433854,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,1220.805,6.433854,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,1247.132,6.433854,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,1273.291,6.433854,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,13,1299.984,6.433854,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,0.878,3.229020,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,26.964,5.144319,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,53.350,7.143174,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,79.754,8.336367,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,106.506,8.880105,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,133.550,9.247804,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,160.112,9.605676,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,186.603,9.605676,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,213.014,9.605676,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,239.277,9.605676,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,265.807,9.605676,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,292.281,9.605676,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,318.860,9.605676,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,345.711,9.605676,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,371.884,10.763895,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,398.446,10.763895,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,424.971,9.229741,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,451.763,8.599641,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,478.246,8.599641,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,504.947,8.548490,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,531.524,8.348834,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,558.380,8.282241,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,584.435,8.149117,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,610.529,8.015993,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,637.016,7.882868,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,663.197,7.749744,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,690.131,7.616620,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,716.280,7.401338,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,744.848,7.397246,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,771.529,7.217247,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,797.900,7.084122,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,824.386,6.950998,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,851.103,6.817873,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,878.180,6.602592,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,905.257,6.567254,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,931.616,6.336343,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,957.806,6.285376,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,984.815,6.152252,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,1011.239,6.019127,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,1038.278,5.893331,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,1064.917,6.433854,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,1091.587,6.433854,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,1118.019,6.433854,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,1144.577,6.433854,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,1171.034,6.433854,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,1197.513,6.433854,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,1224.149,6.433854,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,14,1250.244,6.433854,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,0.902,3.229020,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,27.208,4.545892,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,54.022,6.767838,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,80.469,8.559342,13.833984,1.430016
