iter,mode,t_ms,cpu_rss_gib,gpu_alloc_gib,gpu_reserved_gib
1,slide,122.861,4.924274,0.789582,0.810547
1,slide,128.640,4.924274,0.787629,0.810547
1,slide,134.568,4.924274,0.787629,0.810547
1,slide,140.027,4.924274,0.792390,0.810547
1,slide,146.181,4.924274,0.787629,0.810547
1,slide,151.712,4.924274,0.787629,0.810547
1,slide,157.812,4.924274,0.787629,0.810547
1,slide,163.347,4.924274,0.787629,0.810547
1,slide,169.321,4.924274,0.787629,0.810547
1,slide,174.837,4.924274,0.787629,0.810547
1,slide,180.398,4.924274,0.787629,0.810547
1,slide,186.010,4.924274,0.787629,0.810547
1,slide,191.419,4.924274,0.791536,0.810547
1,slide,197.083,4.924274,0.787629,0.810547
1,slide,203.053,4.924274,0.787629,0.810547
1,slide,208.735,4.924274,0.792390,0.810547
1,slide,214.613,4.924274,0.787629,0.810547
1,slide,220.287,4.924274,0.787629,0.810547
1,slide,225.983,4.924274,0.787629,0.810547
1,slide,231.611,4.924274,0.787629,0.810547
1,slide,237.484,4.924274,0.787629,0.810547
1,slide,243.357,4.924274,0.787629,0.810547
1,slide,248.844,4.924274,0.787629,0.810547
1,slide,254.650,4.924274,0.787629,0.810547
1,slide,260.229,4.924274,0.787629,0.810547
1,slide,266.313,4.924274,0.787629,0.810547
1,slide,271.851,4.924274,0.787629,0.810547
1,slide,277.608,4.924274,0.787629,0.810547
1,slide,283.367,4.924274,0.787629,0.810547
1,slide,289.078,4.924274,0.787629,0.810547
1,slide,294.867,4.924274,0.792512,0.810547
1,slide,300.600,4.924274,0.787629,0.810547
1,slide,306.124,4.924274,0.787629,0.810547
1,slide,311.721,4.924274,0.789582,0.810547
1,slide,317.579,4.924274,0.787629,0.810547
1,slide,323.119,4.924274,0.787629,0.810547
1,slide,329.045,4.924274,0.790071,0.810547
1,slide,334.537,4.924274,0.787629,0.810547
1,slide,340.026,4.924274,0.787629,0.810547
1,slide,345.616,4.924274,0.788606,0.810547
1,slide,351.261,4.924274,0.787629,0.810547
