run_tag,step,t_ms,gpu_alloc_gib,gpu_reserved_gib,cpu_rss_gib
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,4,843.153,7.021314,10.703125,1.469021
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,4,869.322,6.857428,10.703125,1.469021
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,4,895.678,6.755065,10.703125,1.469021
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,4,921.882,6.598686,10.703125,1.469021
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,4,949.134,6.575066,10.703125,1.469021
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,4,975.946,6.441938,10.703125,1.469021
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,4,1003.248,6.308817,10.703125,1.469021
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,4,1029.525,6.175693,10.703125,1.469021
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,4,1056.156,6.034756,10.703125,1.469021
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,4,1082.271,5.901144,10.703125,1.469021
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,4,1108.212,6.434342,10.703125,1.469021
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,4,1134.834,6.434342,10.703125,1.469021
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,4,1161.593,6.434342,10.703125,1.469021
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,4,1187.901,6.434342,10.703125,1.469021
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,4,1214.680,6.434342,10.703125,1.469021
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,4,1241.013,6.434342,10.703125,1.469021
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,4,1267.231,6.434342,10.703125,1.469021
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,4,1294.228,6.434342,10.703125,1.469021
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,4,1320.590,6.434342,10.703125,1.469021
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,4,1347.198,6.434342,10.703125,1.469021
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,1.266,3.229020,10.703125,1.469090
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,27.621,4.952775,10.703125,1.469090
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,54.271,6.750138,10.703125,1.469090
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,81.023,8.449777,10.703125,1.469090
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,107.660,8.790132,10.703125,1.469090
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,134.304,9.462968,10.703125,1.469090
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,160.877,9.605676,10.703125,1.469090
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,187.746,9.605676,10.703125,1.469090
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,214.509,9.605676,10.703125,1.469090
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,240.895,9.605676,10.703125,1.469090
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,267.161,9.605676,10.703125,1.469090
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,293.543,9.605676,10.703125,1.469090
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,319.739,9.707320,10.703125,1.469090
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,346.502,9.707319,10.703125,1.469093
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,372.528,9.707319,10.703125,1.469093
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,398.754,9.613512,10.703125,1.469093
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,425.761,9.777480,10.703125,1.469093
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,451.790,9.777541,10.703125,1.469093
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,478.161,9.777556,10.703125,1.469093
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,504.643,9.777548,10.703125,1.469093
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,530.779,9.503806,10.703125,1.469093
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,557.506,8.853809,10.703125,1.469093
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,583.951,8.415366,10.703125,1.469093
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,610.300,8.282241,10.703125,1.469093
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,636.944,8.063054,10.703125,1.469093
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,663.573,7.949522,10.703125,1.469093
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,689.894,7.882868,10.703125,1.469093
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,716.861,7.749744,10.703125,1.469093
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,743.045,7.557839,10.703125,1.469093
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,769.264,7.432528,10.703125,1.469093
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,795.721,7.373808,10.703125,1.469093
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,822.021,7.217247,10.703125,1.469093
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,848.461,7.084122,10.703125,1.469093
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,874.994,6.950998,10.703125,1.469093
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,901.512,6.817873,10.703125,1.469093
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,928.171,6.692562,10.703125,1.469093
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,954.613,6.575062,10.703125,1.469093
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,981.496,6.418500,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,1008.508,6.285376,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,1035.306,6.152252,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,1062.073,6.019127,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,1090.758,6.434342,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,1117.354,6.434342,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,1143.642,6.434342,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,1169.833,6.434342,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,1196.223,6.434342,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,1222.369,6.434342,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,1248.693,6.434342,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,1274.970,6.434342,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,5,1302.166,6.434342,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,0.844,3.229020,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,27.287,4.733720,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,54.027,6.212197,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,80.530,8.050706,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,107.030,8.794039,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,133.278,9.462968,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,159.900,9.605676,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,186.321,9.605676,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,212.798,9.605676,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,239.352,9.605676,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,265.937,9.605676,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,292.537,9.605676,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,319.280,9.605676,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,345.615,9.707258,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,371.760,9.707258,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,398.127,9.707258,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,425.594,9.777495,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,452.042,9.777487,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,478.448,9.777480,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,504.988,9.777495,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,531.369,9.777556,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,557.627,9.237549,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,584.394,8.619111,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,611.481,8.352558,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,637.738,8.172558,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,664.106,8.031621,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,690.258,7.968810,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,716.987,7.820060,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,743.442,7.647873,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,769.532,7.553812,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,795.870,7.424715,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,822.630,7.283778,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,848.872,7.135089,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,875.607,7.115376,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,902.886,6.966627,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,929.216,6.849127,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,955.619,6.708190,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,981.847,6.602715,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,1009.159,6.551625,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,1035.669,6.359720,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,1061.974,6.238193,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,1088.298,6.073941,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,1114.912,5.952351,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,1141.208,5.908956,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,1167.950,6.434342,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,1194.481,6.434342,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,1221.055,6.434342,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,1247.578,6.434342,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,1273.724,6.434342,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,1300.616,6.434342,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,1327.201,6.434342,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,1353.573,6.434342,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,6,1379.681,6.434342,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,1.171,3.229020,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,27.525,4.264314,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,53.768,6.314073,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,80.174,8.277589,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,106.629,9.020921,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,133.192,9.605676,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,159.757,9.605676,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,186.276,9.605676,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,212.658,9.605676,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,239.026,9.605676,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,265.569,9.605676,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,292.220,9.605676,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,318.843,9.707258,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,345.304,9.707258,10.703125,1.469097
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,372.120,9.707319,10.703125,1.469101
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,398.371,9.777480,10.703125,1.469101
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,425.485,9.777556,10.703125,1.469101
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,451.529,9.777549,10.703125,1.469101
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,478.122,9.777541,10.703125,1.469101
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,504.664,9.777556,10.703125,1.469101
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,530.766,9.120176,10.703125,1.469101
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,557.345,8.415366,10.703125,1.469101
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,583.786,8.282241,10.703125,1.469101
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,609.828,8.180371,10.703125,1.469101
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,636.588,8.031621,10.703125,1.469101
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,663.284,7.898497,10.703125,1.469101
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,689.643,7.773181,10.703125,1.469112
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,716.870,7.632248,10.703125,1.469112
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,743.251,7.514749,10.703125,1.469112
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,769.918,7.381625,10.703125,1.469112
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,796.413,7.248500,10.703125,1.469112
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,822.958,7.115376,10.703125,1.469112
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,849.441,6.982252,10.703125,1.469112
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,875.768,6.849127,10.703125,1.469112
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,902.980,6.708190,10.703125,1.469112
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,929.215,6.582879,10.703125,1.469112
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,955.318,6.441942,10.703125,1.469112
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,981.792,6.371317,10.703125,1.469116
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,1008.702,6.175693,10.703125,1.469116
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,1035.905,6.058316,10.703125,1.469116
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,1062.545,5.901144,10.703125,1.469116
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,1088.889,6.434342,10.703125,1.469116
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,1115.363,6.434342,10.703125,1.469116
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,1141.769,6.434342,10.703125,1.469116
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,1168.098,6.434342,10.703125,1.469116
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,1194.657,6.434342,10.703125,1.469116
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,1221.034,6.434342,10.703125,1.469116
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,1247.122,6.434342,10.703125,1.469116
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,1274.130,6.434342,10.703125,1.469116
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,7,1300.815,6.434342,10.703125,1.469116
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,0.800,3.229020,10.703125,1.469128
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,27.113,4.690614,10.703125,1.469128
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,53.393,6.755998,10.703125,1.469128
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,79.754,8.387284,10.703125,1.469128
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,106.043,9.020921,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,132.499,9.459123,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,158.899,9.605676,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,185.399,9.605676,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,212.159,9.605676,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,238.961,9.605676,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,265.345,9.605676,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,291.795,9.605676,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,318.054,9.707319,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,344.229,9.707319,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,370.645,9.707258,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,396.861,9.613512,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,424.417,9.816572,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,450.885,9.777541,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,477.480,9.777556,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,503.848,9.777548,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,530.272,9.390330,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,556.569,8.599457,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,582.889,8.368183,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,609.357,8.231274,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,635.719,8.055425,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,661.868,7.953185,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,688.298,7.890681,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,715.464,7.757556,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,741.778,7.600991,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,768.557,7.491308,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,794.954,7.350371,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,821.248,7.138935,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,847.870,6.998059,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,874.352,6.974439,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,900.805,6.841315,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,927.645,6.700378,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,953.787,6.582879,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,980.387,6.457933,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,1006.932,6.371317,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,1033.700,6.238193,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,1060.245,6.042569,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,1086.382,5.929158,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,1113.381,6.434342,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,1139.539,6.434342,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,1166.006,6.434342,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,1192.871,6.434342,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,1219.114,6.434342,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,1245.617,6.434342,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,1272.200,6.434342,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,1300.109,6.434342,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,8,1326.915,6.434342,10.703125,1.469131
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,9,1.233,3.229020,10.703125,1.469143
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,9,27.855,4.710145,10.703125,1.469143
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,9,54.842,6.501832,10.703125,1.469143
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,9,81.527,8.254167,10.703125,1.469143
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,9,108.139,8.794039,10.703125,1.469143
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,9,135.051,9.245851,10.703125,1.469143
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,9,161.663,9.605676,10.703125,1.469143
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,9,188.181,9.605676,10.703125,1.469143
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,9,214.558,9.605676,10.703125,1.469143
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,9,241.214,9.605676,10.703125,1.469143
20251225_231206_T1M3_headce_chunked_ckpt0_seq1024_bs2_bf16,9,267.710,9.605676,10.703125,1.469143
