iter,mode,t_ms,cpu_rss_gib,gpu_alloc_gib,gpu_reserved_gib
2,gpu,173.797,1.282597,4.300503,4.355469
2,gpu,179.505,1.282600,4.366390,4.425781
2,gpu,185.106,1.282600,4.431300,4.515625
2,gpu,191.321,1.282612,4.498163,4.585938
2,gpu,196.978,1.282612,4.574824,4.656250
2,gpu,203.037,1.282612,4.633857,4.746094
2,gpu,208.802,1.282612,4.699744,4.816406
2,gpu,214.530,1.282612,4.765630,4.886719
2,gpu,220.105,1.282612,4.823705,4.976562
2,gpu,225.900,1.282612,4.895450,5.046875
2,gpu,231.558,1.282612,4.923248,5.089844
2,gpu,237.219,1.282612,4.971556,5.136719
2,gpu,243.018,1.282612,5.036463,5.226562
2,gpu,249.240,1.282612,5.101377,5.296875
2,gpu,255.467,1.282623,5.169217,5.367188
2,gpu,261.137,1.282623,5.227302,5.437500
2,gpu,266.853,1.282623,5.288312,5.507812
2,gpu,272.828,1.282623,5.354687,5.597656
2,gpu,278.555,1.282623,5.418621,5.667969
2,gpu,284.347,1.282623,5.427880,5.687500
2,gpu,289.928,1.282623,5.494743,5.757812
2,gpu,295.833,1.282623,5.561602,5.828125
2,gpu,301.544,1.282623,5.623598,5.917969
2,gpu,307.532,1.282623,5.691427,5.988281
2,gpu,313.105,1.282623,5.752448,6.058594
2,gpu,320.422,1.282642,5.823698,6.148438
2,gpu,326.135,1.282642,5.880925,6.218750
2,gpu,332.238,1.282642,5.945346,6.308594
2,gpu,338.858,1.282642,5.857429,6.308594
2,gpu,344.338,1.282642,5.857429,6.308594
2,gpu,349.867,1.282642,5.857429,6.308594
2,gpu,355.457,1.282642,5.857429,6.308594
2,gpu,361.570,1.282642,5.857429,6.308594
2,gpu,367.958,1.282642,4.868084,6.308594
3,gpu,0.538,1.282650,3.316181,3.367188
3,gpu,6.804,1.282669,3.319111,3.367188
3,gpu,12.900,1.282669,3.351393,3.380859
3,gpu,18.854,1.282669,3.384521,3.394531
3,gpu,24.592,1.282669,3.414850,3.425781
3,gpu,30.220,1.282669,3.455419,3.476562
3,gpu,36.148,1.282669,3.486220,3.507812
3,gpu,41.617,1.282669,3.515069,3.537109
3,gpu,47.440,1.282669,3.551762,3.568359
3,gpu,53.151,1.282669,3.582556,3.603516
3,gpu,59.347,1.282669,3.610428,3.632812
3,gpu,65.355,1.282669,3.656383,3.666016
3,gpu,70.843,1.282669,3.683278,3.697266
3,gpu,76.509,1.282669,3.718979,3.726562
3,gpu,82.254,1.282669,3.747339,3.757812
3,gpu,88.051,1.282669,3.777164,3.789062
3,gpu,94.004,1.282669,3.804060,3.818359
3,gpu,99.668,1.282669,3.834877,3.849609
3,gpu,105.492,1.282673,3.857347,3.875000
3,gpu,112.127,1.282673,3.890133,3.906250
3,gpu,117.883,1.282673,3.919958,3.937500
3,gpu,123.827,1.282673,3.950264,3.970703
3,gpu,129.771,1.282673,3.979128,4.001953
3,gpu,135.425,1.282673,4.021649,4.035156
3,gpu,141.137,1.282673,4.050500,4.064453
3,gpu,146.941,1.282681,4.090601,4.101562
3,gpu,152.660,1.282803,4.110150,4.125000
3,gpu,158.667,1.282925,4.174110,4.195312
3,gpu,164.545,1.282925,4.239981,4.285156
3,gpu,170.464,1.282936,4.299527,4.355469
3,gpu,176.964,1.282936,4.369808,4.425781
3,gpu,183.688,1.282936,4.431300,4.515625
3,gpu,189.200,1.282936,4.497201,4.585938
3,gpu,195.029,1.282936,4.543554,4.632812
3,gpu,200.469,1.282936,4.565995,4.656250
3,gpu,206.546,1.282936,4.628959,4.746094
3,gpu,212.411,1.282936,4.637242,4.746094
3,gpu,218.475,1.282936,4.708988,4.816406
3,gpu,224.325,1.282936,4.767088,4.906250
3,gpu,230.225,1.282936,4.832975,4.976562
3,gpu,235.854,1.282936,4.903714,5.066406
3,gpu,242.357,1.282936,4.964733,5.136719
3,gpu,248.122,1.282936,5.030619,5.226562
3,gpu,253.848,1.282936,5.097970,5.296875
3,gpu,259.579,1.282936,5.164330,5.367188
3,gpu,264.989,1.282936,5.227309,5.437500
3,gpu,271.047,1.282936,5.294165,5.527344
3,gpu,277.084,1.282936,5.360539,5.597656
3,gpu,282.735,1.282936,5.429829,5.687500
3,gpu,288.490,1.282936,5.490848,5.757812
3,gpu,294.839,1.282936,5.551370,5.828125
3,gpu,300.594,1.282936,5.618233,5.917969
3,gpu,306.701,1.282936,5.682655,5.988281
3,gpu,312.295,1.282936,5.748053,6.058594
3,gpu,318.273,1.282936,5.815404,6.148438
3,gpu,324.000,1.282936,5.878987,6.218750
3,gpu,329.998,1.282936,5.947803,6.308594
3,gpu,335.976,1.282936,5.856452,6.308594
3,gpu,341.887,1.282936,5.856452,6.308594
3,gpu,347.621,1.282936,5.856452,6.308594
3,gpu,353.227,1.282936,5.856452,6.308594
3,gpu,359.224,1.282936,5.856452,6.308594
3,gpu,365.354,1.282936,5.856452,6.308594
4,gpu,0.485,1.282944,3.316181,3.369141
4,gpu,5.926,1.283154,3.325977,3.371094
4,gpu,11.482,1.283154,3.357275,3.384766
4,gpu,17.200,1.283154,3.401628,3.417969
4,gpu,22.960,1.283154,3.429500,3.449219
4,gpu,28.826,1.283154,3.467169,3.478516
4,gpu,34.585,1.283154,3.494064,3.509766
4,gpu,40.233,1.283154,3.524363,3.541016
4,gpu,46.709,1.283154,3.552242,3.570312
4,gpu,52.613,1.283154,3.582067,3.603516
4,gpu,58.275,1.283154,3.624604,3.634766
4,gpu,63.927,1.283154,3.657359,3.667969
4,gpu,69.956,1.283154,3.683278,3.697266
4,gpu,75.691,1.283154,3.714080,3.726562
4,gpu,81.249,1.283154,3.740975,3.755859
4,gpu,86.651,1.283154,3.753222,3.763672
4,gpu,95.267,1.283154,3.793790,3.814453
4,gpu,101.633,1.283161,3.828499,3.845703
4,gpu,107.618,1.283161,3.863718,3.878906
4,gpu,113.298,1.283161,3.893055,3.912109
4,gpu,119.315,1.283161,3.937057,3.945312
4,gpu,125.357,1.283161,3.973246,3.996094
4,gpu,131.341,1.283161,4.010908,4.031250
4,gpu,136.981,1.283161,4.034872,4.042969
4,gpu,142.966,1.283161,4.072511,4.093750
4,gpu,148.644,1.283169,4.106242,4.125000
4,gpu,154.862,1.283180,4.106243,4.125000
4,gpu,160.669,1.283180,4.174110,4.195312
4,gpu,166.441,1.283180,4.235105,4.285156
4,gpu,172.495,1.283180,4.300503,4.355469
4,gpu,178.973,1.283180,4.368358,4.425781
4,gpu,184.599,1.283180,4.376622,4.445312
4,gpu,190.673,1.283180,4.438617,4.515625
4,gpu,196.295,1.283180,4.503527,4.585938
4,gpu,202.452,1.283180,4.571352,4.656250
4,gpu,208.276,1.283180,4.633347,4.746094
4,gpu,213.739,1.283184,4.702163,4.816406
4,gpu,219.859,1.283203,4.766096,4.886719
4,gpu,225.663,1.283203,4.827107,4.976562
4,gpu,231.543,1.283203,4.854432,5.000000
4,gpu,237.637,1.283203,4.896908,5.046875
4,gpu,243.308,1.283203,4.958392,5.136719
4,gpu,248.933,1.283203,5.028200,5.226562
4,gpu,254.764,1.283203,5.093110,5.296875
4,gpu,260.415,1.283203,5.158996,5.367188
4,gpu,266.578,1.283203,5.202419,5.414062
4,gpu,272.428,1.283203,5.252680,5.460938
4,gpu,278.311,1.283203,5.315637,5.550781
4,gpu,284.991,1.283211,5.384453,5.621094
4,gpu,290.466,1.283211,5.446434,5.710938
4,gpu,296.213,1.283211,5.516226,5.781250
4,gpu,302.182,1.283211,5.618246,5.917969
4,gpu,308.185,1.283211,5.684132,5.988281
4,gpu,314.184,1.283211,5.693375,5.988281
4,gpu,319.958,1.283211,5.755358,6.058594
4,gpu,326.321,1.283211,5.826125,6.148438
4,gpu,331.987,1.283211,5.886289,6.218750
4,gpu,337.952,1.283211,5.951199,6.308594
4,gpu,343.492,1.283211,5.856452,6.308594
4,gpu,350.535,1.283211,5.856452,6.308594
4,gpu,356.169,1.283211,5.856452,6.308594
4,gpu,362.216,1.283211,5.856452,6.308594
4,gpu,367.790,1.283211,5.856452,6.308594
5,gpu,0.474,1.283211,3.316181,3.369141
5,gpu,6.454,1.283215,3.325977,3.371094
5,gpu,11.950,1.283215,3.356787,3.384766
5,gpu,17.685,1.283215,3.401628,3.417969
5,gpu,23.505,1.283215,3.435390,3.449219
5,gpu,29.804,1.283215,3.470091,3.482422
5,gpu,35.578,1.283215,3.499443,3.515625
5,gpu,41.163,1.283215,3.544894,3.568359
5,gpu,46.930,1.283215,3.574719,3.597656
5,gpu,52.548,1.283215,3.608963,3.630859
5,gpu,58.242,1.283215,3.645641,3.666016
5,gpu,64.007,1.283215,3.668629,3.673828
5,gpu,69.972,1.283215,3.713103,3.726562
5,gpu,75.970,1.283215,3.740975,3.755859
5,gpu,82.645,1.283215,3.777668,3.789062
5,gpu,88.948,1.283215,3.797696,3.816406
5,gpu,94.923,1.283215,3.831932,3.847656
5,gpu,100.764,1.283215,3.854419,3.875000
5,gpu,106.618,1.283215,3.888653,3.906250
5,gpu,112.324,1.283215,3.920439,3.941406
5,gpu,118.223,1.283215,3.964929,3.974609
5,gpu,124.301,1.283215,4.004063,4.009766
5,gpu,130.004,1.283215,4.027540,4.035156
5,gpu,136.234,1.283215,4.058815,4.068359
5,gpu,141.753,1.283215,4.078370,4.095703
5,gpu,147.657,1.283215,4.110150,4.125000
5,gpu,153.527,1.283215,4.168743,4.195312
5,gpu,159.449,1.283215,4.218028,4.261719
5,gpu,165.126,1.283215,4.264383,4.308594
5,gpu,170.885,1.283215,4.327340,4.378906
5,gpu,176.666,1.283215,4.377601,4.445312
5,gpu,182.412,1.283215,4.442511,4.515625
5,gpu,188.239,1.283215,4.506445,4.585938
5,gpu,194.892,1.283215,4.569429,4.656250
5,gpu,201.330,1.283215,4.628471,4.746094
5,gpu,207.174,1.283215,4.637242,4.746094
5,gpu,213.057,1.283215,4.695822,4.816406
5,gpu,218.748,1.283215,4.763677,4.886719
5,gpu,224.183,1.283215,4.823706,4.976562
5,gpu,229.710,1.283215,4.892518,5.046875
5,gpu,235.565,1.283215,4.920318,5.089844
5,gpu,241.545,1.283215,4.969603,5.136719
5,gpu,247.816,1.283215,5.033538,5.226562
5,gpu,254.178,1.283215,5.102350,5.296875
5,gpu,259.900,1.283215,5.167264,5.367188
5,gpu,266.266,1.283215,5.233146,5.437500
5,gpu,271.911,1.283215,5.295141,5.507812
5,gpu,277.684,1.283215,5.358593,5.597656
5,gpu,283.263,1.283215,5.425946,5.667969
5,gpu,288.795,1.283215,5.485728,5.757812
5,gpu,294.808,1.283215,5.551370,5.828125
5,gpu,300.433,1.283215,5.618233,5.917969
5,gpu,306.421,1.283215,5.682655,5.988281
5,gpu,311.968,1.283215,5.748541,6.058594
5,gpu,317.550,1.283215,5.815404,6.148438
5,gpu,323.570,1.283215,5.879948,6.218750
5,gpu,329.755,1.283215,5.943882,6.308594
5,gpu,336.262,1.283215,5.856452,6.308594
5,gpu,342.265,1.283215,5.856452,6.308594
5,gpu,348.162,1.283215,5.856452,6.308594
5,gpu,354.288,1.283215,5.856452,6.308594
5,gpu,359.994,1.283215,5.856452,6.308594
5,gpu,365.636,1.283215,5.856452,6.308594
6,gpu,0.491,1.283222,3.316181,3.371094
6,gpu,6.565,1.283226,3.326946,3.373047
6,gpu,12.512,1.283226,3.372779,3.388672
6,gpu,18.627,1.283226,3.407488,3.417969
6,gpu,24.023,1.283226,3.429500,3.447266
6,gpu,29.668,1.283226,3.466162,3.478516
6,gpu,35.302,1.283226,3.494553,3.509766
6,gpu,40.806,1.283226,3.524370,3.542969
6,gpu,46.465,1.283226,3.572766,3.576172
6,gpu,52.355,1.283226,3.607979,3.628906
6,gpu,58.168,1.283226,3.640757,3.664062
6,gpu,63.639,1.283226,3.684255,3.695312
6,gpu,69.731,1.283226,3.712127,3.726562
6,gpu,75.616,1.283226,3.734139,3.753906
6,gpu,81.504,1.283226,3.759082,3.765625
6,gpu,87.121,1.283226,3.779369,3.792969
6,gpu,93.160,1.283226,3.807730,3.822266
6,gpu,99.026,1.283226,3.827521,3.845703
6,gpu,104.623,1.283226,3.837814,3.853516
6,gpu,110.228,1.283226,3.867641,3.882812
6,gpu,116.083,1.283226,3.910161,3.916016
6,gpu,121.928,1.283226,3.924360,3.941406
6,gpu,127.622,1.283226,3.960046,3.972656
6,gpu,133.576,1.283226,3.984988,4.003906
6,gpu,139.381,1.283226,4.004055,4.011719
6,gpu,145.162,1.283226,4.050498,4.064453
6,gpu,150.800,1.283226,4.081300,4.095703
6,gpu,156.785,1.283226,4.110150,4.125000
6,gpu,162.429,1.283230,4.168242,4.195312
6,gpu,168.061,1.283230,4.233152,4.285156
6,gpu,173.671,1.283230,4.300503,4.355469
6,gpu,179.282,1.283230,4.366390,4.425781
6,gpu,185.056,1.283230,4.436198,4.515625
6,gpu,192.306,1.283230,4.477667,4.562500
6,gpu,198.292,1.283230,4.502538,4.585938
6,gpu,204.182,1.283230,4.574281,4.675781
6,gpu,210.101,1.283230,4.633335,4.746094
6,gpu,215.857,1.283230,4.726565,4.839844
6,gpu,222.204,1.283230,4.791475,4.929688
6,gpu,227.857,1.283230,4.833447,4.976562
6,gpu,233.855,1.283230,4.903714,5.066406
6,gpu,239.931,1.283230,4.969603,5.136719
6,gpu,245.593,1.283230,5.030619,5.226562
6,gpu,251.493,1.283230,5.096505,5.296875
6,gpu,257.898,1.283234,5.163376,5.367188
6,gpu,263.408,1.283234,5.222914,5.437500
6,gpu,268.865,1.283234,5.290769,5.507812
6,gpu,274.932,1.283234,5.350797,5.597656
6,gpu,280.346,1.283234,5.417656,5.667969
6,gpu,286.262,1.283234,5.485496,5.757812
6,gpu,291.999,1.283234,5.553339,5.828125
6,gpu,297.665,1.283234,5.582113,5.871094
6,gpu,303.801,1.283234,5.622609,5.917969
6,gpu,309.603,1.283234,5.690445,5.988281
6,gpu,316.112,1.283234,5.761230,6.058594
6,gpu,323.146,1.283234,5.815893,6.148438
6,gpu,328.809,1.283234,5.880436,6.218750
6,gpu,334.322,1.283234,5.948780,6.308594
6,gpu,339.832,1.283234,5.856452,6.308594
6,gpu,345.466,1.283234,5.856452,6.308594
6,gpu,351.027,1.283234,5.856452,6.308594
6,gpu,356.532,1.283234,5.856452,6.308594
6,gpu,362.498,1.283234,5.856452,6.308594
6,gpu,368.654,1.283234,5.856452,6.308594
7,gpu,0.594,1.283234,3.316181,3.369141
7,gpu,6.543,1.283234,3.319111,3.369141
7,gpu,12.312,1.283234,3.354818,3.382812
7,gpu,18.001,1.283234,3.382080,3.392578
7,gpu,23.772,1.283234,3.409945,3.421875
7,gpu,29.191,1.283234,3.441730,3.455078
7,gpu,35.073,1.283234,3.470091,3.484375
7,gpu,40.700,1.283234,3.500420,3.515625
7,gpu,46.100,1.283234,3.529268,3.544922
7,gpu,52.186,1.283234,3.572766,3.576172
7,gpu,57.706,1.283234,3.587942,3.605469
7,gpu,63.610,1.283234,3.612885,3.634766
7,gpu,69.549,1.283234,3.645641,3.666016
7,gpu,75.357,1.283234,3.674489,3.695312
7,gpu,80.950,1.283234,3.699430,3.705078
